Date,Open,High,Low,Close,Adj Close,Volume
2020-05-22,152.000000,155.600006,149.449997,150.850006,150.850006,87064198
2020-05-26,152.399994,153.199997,150.199997,151.399994,151.399994,48275988
2020-05-27,151.949997,160.800003,150.800003,158.600006,158.600006,88195120
2020-05-28,159.449997,162.399994,156.699997,158.199997,158.199997,76968678
2020-05-29,156.100006,161.899994,155.199997,161.300003,161.300003,58363280
2020-06-01,164.000000,171.399994,163.350006,170.050003,170.050003,92740893
2020-06-02,169.899994,171.300003,167.199997,170.250000,170.250000,70419104
2020-06-03,172.500000,179.899994,172.000000,174.899994,174.899994,113168889
2020-06-04,174.899994,177.649994,171.500000,174.050003,174.050003,83494674
2020-06-05,176.550003,189.800003,176.000000,187.800003,187.800003,201321234
2020-06-08,197.000000,197.500000,185.800003,186.800003,186.800003,151741826
2020-06-09,187.699997,191.000000,183.350006,184.449997,184.449997,96654191
2020-06-10,184.550003,189.000000,183.800003,187.699997,187.699997,67333317
2020-06-11,188.000000,190.399994,176.350006,177.149994,177.149994,91726802
2020-06-12,170.000000,180.000000,169.800003,179.149994,179.149994,92758901
2020-06-15,177.850006,177.850006,172.000000,173.699997,173.699997,63613412
2020-06-16,178.000000,178.949997,169.399994,172.899994,172.899994,63925976
2020-06-17,171.000000,176.199997,169.250000,172.949997,172.949997,73866905
2020-06-18,172.399994,180.649994,171.100006,179.649994,179.649994,58261857
2020-06-19,180.300003,184.949997,179.500000,184.500000,184.500000,76895151
2020-06-22,185.000000,191.750000,184.250000,187.699997,187.699997,80023958
2020-06-23,189.600006,193.100006,187.850006,192.449997,192.449997,65487085
2020-06-24,194.800003,194.899994,183.899994,184.600006,184.600006,74668987
2020-06-25,182.199997,186.800003,180.399994,185.250000,185.250000,73620385
2020-06-26,188.000000,188.600006,183.800003,184.600006,184.600006,49176958
2020-06-29,183.000000,183.100006,178.500000,179.250000,179.250000,50966428
2020-06-30,181.100006,182.899994,177.250000,178.449997,178.449997,43613239
2020-07-01,179.449997,185.399994,178.600006,184.800003,184.800003,54012853
2020-07-02,185.649994,188.000000,184.000000,185.449997,185.449997,52127276
2020-07-03,186.649994,186.850006,183.399994,184.699997,184.699997,38048810
2020-07-06,186.600006,189.850006,186.149994,188.050003,188.050003,43773740
2020-07-07,187.000000,189.199997,184.050003,188.600006,188.600006,55124494
2020-07-08,188.899994,197.449997,188.399994,191.899994,191.899994,143063102
2020-07-09,192.800003,201.000000,192.550003,199.100006,199.100006,89539723
2020-07-10,198.000000,202.500000,194.800003,195.600006,195.600006,111406477
2020-07-13,198.800003,199.800003,191.600006,192.699997,192.699997,61949761
2020-07-14,192.300003,192.300003,184.600006,186.050003,186.050003,62239932
2020-07-15,187.949997,189.949997,183.000000,183.800003,183.800003,58527305
2020-07-16,185.000000,186.949997,181.649994,186.250000,186.250000,46546803
2020-07-17,186.800003,189.500000,185.000000,188.199997,188.199997,47035238
2020-07-20,190.000000,193.250000,188.750000,190.750000,190.750000,45672856
2020-07-21,192.449997,196.199997,191.500000,194.399994,194.399994,59281860
2020-07-22,195.699997,196.750000,190.100006,192.000000,192.000000,62276152
2020-07-23,192.399994,199.100006,191.149994,198.250000,198.250000,70801412
2020-07-24,195.699997,196.300003,190.649994,191.949997,191.949997,65265493
2020-07-27,193.000000,193.199997,186.500000,187.149994,187.149994,50697767
2020-07-28,188.000000,190.500000,185.750000,189.449997,189.449997,51488617
2020-07-29,187.600006,195.250000,187.000000,191.199997,191.199997,73763368
2020-07-30,192.500000,193.500000,186.050003,186.550003,186.550003,48472816
2020-07-31,188.000000,194.850006,186.699997,191.449997,191.449997,145892485
2020-08-03,192.000000,194.600006,190.050003,192.250000,192.250000,72454278
2020-08-04,193.350006,193.800003,190.500000,191.600006,191.600006,43866676
2020-08-05,192.750000,196.850006,191.000000,191.449997,191.449997,68888892
2020-08-06,192.300003,194.500000,190.250000,190.949997,190.949997,59740172
2020-08-07,191.449997,192.100006,189.550003,190.649994,190.649994,44822338
2020-08-10,191.850006,195.500000,191.699997,193.800003,193.800003,48784530
2020-08-11,195.000000,196.800003,193.750000,195.050003,195.050003,43890305
2020-08-12,196.000000,204.250000,194.600006,203.300003,203.300003,157818228
2020-08-13,205.500000,207.300003,200.750000,201.899994,201.899994,70443118
2020-08-14,203.000000,204.000000,194.600006,196.500000,196.500000,56169088
2020-08-17,198.449997,198.649994,191.500000,193.100006,193.100006,54787889
2020-08-18,193.800003,195.750000,191.699997,195.100006,195.100006,46294169
2020-08-19,196.399994,200.300003,195.899994,197.050003,197.050003,59296062
2020-08-20,194.000000,196.350006,193.250000,194.750000,194.750000,37504602
2020-08-21,199.000000,201.500000,197.649994,198.399994,198.399994,68041871
2020-08-24,200.000000,202.800003,198.600006,201.449997,201.449997,53850253
2020-08-25,204.000000,208.449997,202.699997,207.949997,207.949997,105394375
2020-08-26,208.500000,210.350006,206.149994,209.850006,209.850006,66749637
2020-08-27,210.500000,216.500000,210.500000,215.649994,215.649994,80997993
2020-08-28,217.000000,225.899994,216.800003,224.850006,224.850006,95974037
2020-08-31,231.550003,231.550003,210.350006,212.000000,212.000000,119986476
2020-09-01,213.100006,218.899994,211.199997,218.100006,218.100006,75048313
2020-09-02,218.250000,219.000000,212.300003,216.250000,216.250000,47608088
2020-09-03,217.500000,218.250000,212.300003,213.149994,213.149994,38594129
2020-09-04,210.000000,212.300003,205.899994,206.600006,206.600006,54435758
2020-09-07,207.500000,209.649994,205.399994,207.899994,207.899994,35687359
2020-09-08,207.899994,208.500000,202.899994,204.050003,204.050003,34146789
2020-09-09,201.100006,201.399994,192.500000,194.850006,194.850006,72715826
2020-09-10,197.699997,201.449997,195.199997,198.149994,198.149994,67789617
2020-09-11,198.550003,203.850006,197.000000,202.699997,202.699997,48487971
2020-09-14,205.899994,206.199997,197.350006,198.500000,198.500000,63605531
2020-09-15,199.899994,201.000000,197.100006,200.149994,200.149994,51761038
2020-09-16,199.850006,200.050003,196.250000,198.199997,198.199997,52404964
2020-09-17,197.000000,198.000000,195.000000,195.449997,195.449997,41223296
2020-09-18,196.000000,197.199997,189.699997,192.600006,192.600006,55286316
2020-09-21,193.050003,193.500000,184.250000,185.800003,185.800003,57611375
2020-09-22,186.149994,188.300003,181.149994,186.199997,186.199997,51210889
2020-09-23,188.149994,188.949997,181.000000,183.800003,183.800003,44320497
2020-09-24,181.100006,181.800003,175.500000,176.350006,176.350006,46114798
2020-09-25,179.000000,182.750000,176.149994,182.199997,182.199997,46550127
2020-09-28,184.000000,188.149994,183.350006,187.250000,187.250000,41921548
2020-09-29,188.500000,188.949997,183.250000,185.050003,185.050003,35688726
2020-09-30,185.050003,186.800003,182.399994,185.399994,185.399994,37641083
2020-10-01,187.000000,191.199997,186.899994,190.300003,190.300003,43588724
2020-10-05,192.000000,193.800003,187.050003,188.750000,188.750000,41694686
2020-10-06,191.100006,192.100006,188.300003,191.600006,191.600006,31098726
2020-10-07,192.550003,193.149994,189.100006,190.699997,190.699997,34578053
2020-10-08,191.350006,195.800003,190.550003,191.500000,191.500000,43351606
2020-10-09,192.000000,198.800003,190.550003,198.300003,198.300003,64907230
2020-10-12,199.699997,205.949997,197.250000,198.699997,198.699997,69122798
2020-10-13,198.649994,200.000000,195.100006,195.699997,195.699997,34948525
2020-10-14,194.050003,200.899994,193.050003,200.050003,200.050003,40548275
2020-10-15,201.000000,202.500000,192.000000,192.850006,192.850006,49184123
2020-10-16,194.000000,196.750000,191.600006,195.949997,195.949997,36893126
2020-10-19,196.199997,204.600006,196.050003,204.000000,204.000000,60220779
2020-10-20,201.000000,204.350006,200.699997,203.050003,203.050003,39316753
2020-10-21,204.699997,207.300003,198.850006,203.750000,203.750000,54515523
2020-10-22,201.899994,204.600006,201.100006,203.300003,203.300003,33721637
2020-10-23,204.000000,205.600006,201.550003,202.800003,202.800003,32707020
2020-10-26,202.699997,204.000000,195.600006,196.699997,196.699997,45470123
2020-10-27,197.250000,197.550003,192.250000,194.649994,194.649994,37794381
2020-10-28,195.000000,195.000000,189.050003,190.449997,190.449997,46458319
2020-10-29,189.350006,190.699997,185.899994,188.699997,188.699997,44822673
2020-10-30,189.350006,192.000000,186.149994,189.250000,189.250000,41519686
2020-11-02,192.199997,197.250000,190.050003,196.050003,196.050003,52600119
2020-11-03,198.000000,205.800003,197.600006,204.750000,204.750000,69890201
2020-11-04,203.500000,209.000000,198.050003,207.000000,207.000000,117577856
2020-11-05,216.000000,221.000000,214.750000,218.649994,218.649994,138023646
2020-11-06,219.000000,221.850006,217.050003,219.199997,219.199997,73147085
2020-11-09,222.500000,222.649994,217.050003,219.500000,219.500000,60359458
2020-11-10,223.100006,235.000000,223.000000,231.699997,231.699997,135294550
2020-11-11,232.750000,239.350006,227.750000,234.199997,234.199997,107094861
2020-11-12,233.199997,233.350006,225.649994,226.800003,226.800003,58859905
2020-11-13,225.000000,230.649994,220.100006,229.449997,229.449997,70676525
2020-11-14,null,null,null,null,null,null
2020-11-17,231.850006,241.600006,231.000000,240.199997,240.199997,80501583
2020-11-18,239.399994,253.000000,237.899994,252.000000,252.000000,104514060
2020-11-19,248.000000,251.800003,239.000000,239.750000,239.750000,82284278
2020-11-20,241.500000,245.399994,233.949997,242.750000,242.750000,84411129
2020-11-23,243.500000,246.149994,238.100006,238.699997,238.699997,57538324
2020-11-24,240.500000,245.000000,239.500000,243.850006,243.850006,47636611
2020-11-25,245.449997,249.899994,241.600006,243.000000,243.000000,74767232
2020-11-26,244.000000,246.250000,240.149994,245.449997,245.449997,64248318
2020-11-27,245.449997,246.250000,242.050003,244.250000,244.250000,54355703
2020-12-01,245.000000,248.949997,244.250000,248.050003,248.050003,37003272
2020-12-02,248.350006,250.850006,244.100006,246.949997,246.949997,56723083
2020-12-03,249.300003,259.000000,248.000000,256.299988,256.299988,79266442
2020-12-04,257.000000,264.350006,253.550003,263.500000,263.500000,79252024
2020-12-07,263.799988,271.450012,263.000000,269.600006,269.600006,76053084
2020-12-08,270.950012,273.700012,265.250000,271.899994,271.899994,65617502
2020-12-09,272.100006,274.899994,269.200012,270.350006,270.350006,48495641
2020-12-10,269.000000,271.000000,265.549988,269.549988,269.549988,38676657
2020-12-11,270.049988,276.250000,270.049988,272.450012,272.450012,50255223
2020-12-14,274.000000,276.149994,272.350006,274.200012,274.200012,31946501
2020-12-15,274.049988,274.049988,268.149994,270.649994,270.649994,34890948
2020-12-16,272.799988,273.649994,268.500000,269.399994,269.399994,24844177
2020-12-17,270.000000,272.149994,266.700012,267.700012,267.700012,25904699
2020-12-18,267.700012,271.950012,265.000000,271.450012,271.450012,29816205
2020-12-21,268.450012,269.000000,251.050003,254.699997,254.699997,55160758
2020-12-22,254.800003,258.700012,248.250000,257.450012,257.450012,51189571
2020-12-23,256.950012,263.899994,255.600006,263.000000,263.000000,29056404
2020-12-24,265.000000,268.850006,264.649994,266.850006,266.850006,28585509
2020-12-28,268.750000,276.000000,268.000000,275.200012,275.200012,36870242
2020-12-29,276.299988,279.899994,274.700012,277.899994,277.899994,45032526
2020-12-30,278.000000,278.700012,272.500000,276.899994,276.899994,30971894
2020-12-31,275.000000,277.250000,272.600006,274.950012,274.950012,29467966
2021-01-01,274.899994,280.000000,274.399994,279.399994,279.399994,24531791
2021-01-04,281.850006,283.899994,277.750000,281.049988,281.049988,31450608
2021-01-05,278.049988,282.450012,277.000000,281.750000,281.750000,27393072
2021-01-06,283.000000,289.149994,281.399994,285.049988,285.049988,40765708
2021-01-07,289.000000,291.799988,287.000000,287.700012,287.700012,30546600
2021-01-08,290.100006,291.399994,285.200012,286.000000,286.000000,32543357
2021-01-11,288.000000,288.200012,279.600006,282.500000,282.500000,29703173
2021-01-12,280.000000,293.850006,277.899994,292.500000,292.500000,44307145
2021-01-13,296.000000,308.000000,294.500000,306.799988,306.799988,78042133
2021-01-14,306.700012,309.250000,303.799988,307.250000,307.250000,40123498
2021-01-15,306.799988,310.899994,301.299988,303.850006,303.850006,35307601
2021-01-18,303.500000,308.649994,292.200012,294.450012,294.450012,54969750
2021-01-19,297.649994,302.500000,296.399994,298.600006,298.600006,35803901
2021-01-20,298.799988,304.700012,296.850006,302.549988,302.549988,33759304
2021-01-21,304.000000,305.149994,291.500000,294.850006,294.850006,29995203
2021-01-22,295.500000,298.000000,282.399994,283.700012,283.700012,44440810
2021-01-25,284.500000,288.000000,277.049988,280.950012,280.950012,34034630
2021-01-27,280.200012,284.850006,272.700012,275.649994,275.649994,39211107
2021-01-28,271.899994,283.350006,269.500000,282.350006,282.350006,48717297
2021-01-29,285.600006,290.649994,279.100006,282.100006,282.100006,42300984
2021-02-01,285.100006,313.899994,282.750000,310.700012,310.700012,103414068
2021-02-02,315.000000,337.399994,315.000000,333.100006,333.100006,121434166
2021-02-03,333.750000,339.899994,325.799988,335.950012,335.950012,66420168
2021-02-04,334.399994,358.000000,331.100006,355.100006,355.100006,145203439
2021-02-05,387.000000,408.350006,385.149994,393.100006,393.100006,214955688
2021-02-08,398.000000,407.799988,394.750000,397.049988,397.049988,79389205
2021-02-09,396.750000,403.500000,389.000000,394.799988,394.799988,63869990
2021-02-10,394.049988,397.899994,388.000000,392.250000,392.250000,54163507
2021-02-11,391.799988,396.950012,388.250000,390.149994,390.149994,36392708
2021-02-12,391.000000,399.350006,385.549988,393.149994,393.149994,53589755
2021-02-15,397.500000,409.450012,395.700012,406.950012,406.950012,56608937
2021-02-16,412.000000,415.750000,400.299988,402.350006,402.350006,80365431
2021-02-17,403.000000,414.850006,400.149994,411.750000,411.750000,74161370
2021-02-18,425.049988,427.700012,413.700012,415.200012,415.200012,67154539
2021-02-19,415.000000,415.000000,395.000000,399.549988,399.549988,66155518
2021-02-22,400.600006,401.000000,385.649994,389.500000,389.500000,52535049
2021-02-23,392.000000,399.700012,389.000000,395.600006,395.600006,45462768
2021-02-24,397.000000,410.500000,395.200012,406.250000,406.250000,39632090
2021-02-25,411.000000,414.899994,406.549988,407.250000,407.250000,46988836
2021-02-26,399.500000,401.000000,387.000000,390.149994,390.149994,64450414
2021-03-01,395.100006,397.700012,391.000000,394.950012,394.950012,29677890
2021-03-02,395.000000,399.549988,390.549988,394.200012,394.200012,30534337
2021-03-03,396.500000,408.899994,396.000000,405.049988,405.049988,46268223
2021-03-04,398.700012,403.500000,394.450012,395.649994,395.649994,43603653
2021-03-05,395.000000,395.000000,378.100006,383.649994,383.649994,72179228
2021-03-08,388.450012,393.399994,386.049988,389.600006,389.600006,39147858
2021-03-09,393.450012,394.899994,382.250000,387.600006,387.600006,28054083
2021-03-10,391.100006,393.000000,385.700012,387.700012,387.700012,22677399
2021-03-12,391.700012,393.200012,377.500000,381.100006,381.100006,35336355
2021-03-15,382.500000,386.000000,369.350006,383.899994,383.899994,42722585
2021-03-16,385.600006,387.850006,376.100006,378.549988,378.549988,38196452
2021-03-17,378.200012,379.649994,366.049988,368.149994,368.149994,33143064
2021-03-18,371.500000,375.000000,361.100006,367.100006,367.100006,39405038
2021-03-19,363.950012,372.899994,357.250000,371.149994,371.149994,60309145
2021-03-22,372.000000,372.799988,363.500000,367.000000,367.000000,28461974
