Date,Open,High,Low,Close,Adj Close,Volume
2020-10-16,2750.100098,2771.649902,2731.300049,2763.300049,2758.051514,5273773
2020-10-19,2774.000000,2774.000000,2706.600098,2711.550049,2706.399902,3331194
2020-10-20,2725.000000,2759.899902,2717.949951,2739.000000,2733.797607,3406273
2020-10-21,2739.000000,2749.000000,2663.050049,2675.399902,2670.318359,4570143
2020-10-22,2661.000000,2686.649902,2638.100098,2671.149902,2666.076416,5262294
2020-10-23,2687.800049,2702.000000,2670.100098,2686.800049,2681.696777,3499091
2020-10-26,2689.949951,2709.949951,2670.500000,2688.199951,2683.093994,2672752
2020-10-27,2699.750000,2718.149902,2624.100098,2630.149902,2625.154297,3537502
2020-10-28,2650.000000,2655.949951,2606.000000,2622.199951,2617.219482,3569445
2020-10-29,2608.000000,2655.000000,2600.250000,2632.649902,2627.649658,3105968
2020-10-30,2636.100098,2674.350098,2621.600098,2664.850098,2659.788574,3427003
2020-11-02,2660.000000,2664.850098,2600.050049,2604.600098,2599.653076,2571196
2020-11-03,2604.000000,2665.000000,2601.050049,2633.600098,2628.597900,2879269
2020-11-04,2610.000000,2721.850098,2610.000000,2653.149902,2648.110596,4893928
2020-11-05,2685.000000,2710.000000,2667.000000,2685.699951,2680.598877,2816502
2020-11-06,2699.000000,2713.250000,2681.300049,2707.449951,2702.307617,3884421
2020-11-09,2731.100098,2744.000000,2695.100098,2726.600098,2721.421387,3646592
2020-11-10,2697.199951,2713.149902,2638.350098,2649.600098,2644.567627,4760020
2020-11-11,2667.949951,2692.800049,2643.399902,2687.800049,2682.694824,3242441
2020-11-12,2686.000000,2713.000000,2661.750000,2671.050049,2665.976807,2437505
2020-11-13,2655.750000,2664.899902,2636.000000,2656.850098,2651.803711,2548093
2020-11-14,null,null,null,null,null,null
2020-11-17,2695.000000,2695.000000,2650.050049,2666.050049,2660.986328,2827273
2020-11-18,2661.000000,2664.199951,2607.050049,2626.649902,2621.660889,2893762
2020-11-19,2637.000000,2676.149902,2630.850098,2636.899902,2631.891357,4167501
2020-11-20,2655.000000,2676.000000,2627.550049,2660.250000,2655.197266,2711471
2020-11-23,2690.000000,2730.000000,2665.000000,2724.250000,2719.075684,3706418
2020-11-24,2734.399902,2743.000000,2705.000000,2722.050049,2716.879883,3120516
2020-11-25,2729.000000,2732.949951,2688.199951,2701.300049,2696.169189,3302249
2020-11-26,2686.000000,2730.949951,2680.000000,2720.600098,2715.432617,2341099
2020-11-27,2705.000000,2717.699951,2669.050049,2679.649902,2674.560303,6086808
2020-12-01,2679.000000,2735.899902,2624.449951,2726.800049,2721.620850,3605017
2020-12-02,2719.000000,2754.699951,2702.449951,2749.550049,2744.327637,2509032
2020-12-03,2773.899902,2773.899902,2700.800049,2709.449951,2704.303711,2852548
2020-12-04,2710.800049,2738.850098,2699.000000,2727.550049,2722.369385,2686527
2020-12-07,2715.000000,2744.000000,2706.149902,2737.699951,2732.500000,1996400
2020-12-08,2740.000000,2805.550049,2732.449951,2797.300049,2791.987061,4277818
2020-12-09,2815.000000,2840.000000,2793.149902,2810.800049,2805.461426,3659996
2020-12-10,2818.000000,2827.300049,2780.250000,2784.300049,2779.011719,2127801
2020-12-11,2792.699951,2807.699951,2764.550049,2783.600098,2778.312988,1795408
2020-12-14,2802.000000,2804.000000,2756.250000,2797.699951,2792.385986,2483658
2020-12-15,2786.000000,2794.699951,2755.000000,2761.550049,2756.304932,2365509
2020-12-16,2779.000000,2819.800049,2760.449951,2814.199951,2808.854736,2565149
2020-12-17,2811.000000,2853.699951,2805.000000,2838.199951,2832.809082,2863460
2020-12-18,2868.000000,2898.000000,2846.199951,2861.000000,2855.565918,6076692
2020-12-21,2861.000000,2886.500000,2785.000000,2820.149902,2814.793457,2705195
2020-12-22,2834.000000,2883.649902,2818.649902,2872.500000,2867.044189,2881737
2020-12-23,2876.050049,2919.000000,2865.449951,2908.750000,2903.225342,2790988
2020-12-24,2909.000000,2921.350098,2883.199951,2909.350098,2903.824219,1807144
2020-12-28,2910.000000,2949.699951,2902.000000,2929.399902,2923.835938,2108994
2020-12-29,2920.000000,2952.000000,2920.000000,2930.500000,2924.933838,1994151
2020-12-30,2934.399902,2947.699951,2902.000000,2909.300049,2903.774170,2637968
2020-12-31,2900.000000,2905.000000,2845.000000,2862.750000,2857.312500,4040956
2021-01-01,2880.000000,2940.000000,2879.000000,2928.250000,2922.688232,2681440
2021-01-04,2950.000000,3050.750000,2940.949951,3039.449951,3033.677002,5113293
2021-01-05,3039.600098,3114.250000,3039.600098,3093.000000,3087.125244,5801309
2021-01-06,3100.000000,3113.500000,3037.199951,3051.500000,3045.704102,3726716
2021-01-07,3075.000000,3080.850098,3000.250000,3032.800049,3027.039551,3717827
2021-01-08,3090.000000,3128.000000,3060.000000,3120.899902,3114.972168,5879039
2021-01-11,3230.000000,3230.000000,3146.550049,3176.449951,3170.416748,9508039
2021-01-12,3176.449951,3210.000000,3150.000000,3174.850098,3168.819824,3611458
2021-01-13,3175.000000,3177.000000,3126.250000,3158.949951,3152.949951,3572801
2021-01-14,3155.000000,3266.500000,3120.399902,3250.699951,3250.699951,6931542
2021-01-15,3235.000000,3274.000000,3210.000000,3233.350098,3233.350098,4131692
2021-01-18,3250.000000,3256.750000,3187.399902,3221.750000,3221.750000,4160906
2021-01-19,3233.000000,3279.000000,3232.000000,3260.699951,3260.699951,2975735
2021-01-20,3270.000000,3327.949951,3267.100098,3308.800049,3308.800049,3453446
2021-01-21,3305.000000,3309.149902,3262.100098,3273.850098,3273.850098,2778546
2021-01-22,3241.899902,3325.000000,3241.899902,3303.100098,3303.100098,3052459
2021-01-25,3308.949951,3339.800049,3278.649902,3291.300049,3291.300049,2272887
2021-01-27,3300.000000,3306.449951,3227.000000,3261.050049,3261.050049,2786662
2021-01-28,3230.000000,3275.000000,3183.800049,3196.550049,3196.550049,3083938
2021-01-29,3210.050049,3216.850098,3100.000000,3111.350098,3111.350098,5445659
2021-02-01,3100.000000,3165.000000,3044.100098,3139.350098,3139.350098,3985846
2021-02-02,3174.000000,3224.000000,3150.000000,3203.449951,3203.449951,2881837
2021-02-03,3213.000000,3236.000000,3162.649902,3200.050049,3200.050049,2505866
2021-02-04,3216.050049,3237.850098,3176.000000,3188.449951,3188.449951,2057261
2021-02-05,3198.949951,3205.850098,3129.000000,3157.949951,3157.949951,2366135
2021-02-08,3189.500000,3226.000000,3155.149902,3214.100098,3214.100098,2526592
2021-02-09,3195.000000,3245.800049,3164.000000,3176.899902,3176.899902,2658751
2021-02-10,3185.000000,3219.399902,3157.300049,3213.300049,3213.300049,2127983
2021-02-11,3215.000000,3219.300049,3185.050049,3206.000000,3206.000000,1165882
2021-02-12,3184.199951,3245.500000,3182.000000,3190.800049,3190.800049,2777404
2021-02-15,3209.000000,3209.000000,3131.550049,3139.850098,3139.850098,2630853
2021-02-16,3150.000000,3167.649902,3100.000000,3108.800049,3108.800049,3435770
2021-02-17,3105.100098,3132.850098,3045.550049,3073.100098,3073.100098,3678426
2021-02-18,3065.000000,3097.899902,3031.000000,3057.350098,3057.350098,4189909
2021-02-19,3058.000000,3087.149902,3016.149902,3071.850098,3071.850098,3725028
2021-02-22,3096.000000,3096.000000,2943.149902,2958.449951,2958.449951,5366696
2021-02-23,2970.000000,3028.000000,2968.000000,2980.199951,2980.199951,3832829
2021-02-24,2972.000000,3003.350098,2921.149902,2948.100098,2948.100098,3774549
2021-02-25,2974.000000,3029.899902,2968.449951,2995.300049,2995.300049,4224073
2021-02-26,2960.000000,2972.350098,2880.000000,2894.300049,2894.300049,5553153
2021-03-01,2926.000000,2965.000000,2901.800049,2924.199951,2924.199951,3265871
2021-03-02,2960.000000,3025.000000,2948.000000,3006.350098,3006.350098,3306469
2021-03-03,3035.000000,3064.000000,2996.899902,3059.100098,3059.100098,3509857
2021-03-04,3023.000000,3081.449951,3016.050049,3049.699951,3049.699951,3916760
2021-03-05,3016.100098,3063.199951,2996.600098,3008.050049,3008.050049,3203686
2021-03-08,3016.000000,3033.000000,2996.000000,3006.949951,3006.949951,2003125
2021-03-09,3006.949951,3066.899902,2992.100098,3050.949951,3050.949951,1942397
2021-03-10,3075.000000,3093.199951,3060.000000,3070.949951,3070.949951,3053778
2021-03-12,3075.000000,3117.000000,3041.350098,3057.949951,3057.949951,2938317
2021-03-15,3041.000000,3099.000000,3041.000000,3066.149902,3066.149902,3097083
2021-03-16,3060.000000,3141.000000,3060.000000,3110.050049,3110.050049,4894756
2021-03-17,3105.000000,3155.000000,3085.300049,3112.949951,3112.949951,3838390
2021-03-18,3125.949951,3146.449951,2987.050049,3036.500000,3036.500000,3656306
2021-03-19,3030.000000,3099.000000,3005.000000,3050.199951,3050.199951,5776626
2021-03-22,3048.699951,3139.449951,3018.649902,3129.649902,3129.649902,2821646
